C:\Users\Note\Documents\Log\localhost_access_log.2016-07-01.txt--------------------------
/dashboard-mps/documento/downloadFile/23009/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20N%C2%B0064_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=32, min=32, average=32,000000, max=32}
/dashboard-mps/usuario/visualizar  ,  LongSummaryStatistics{count=7, sum=223, min=16, average=31,857143, max=49}
/dashboard-mps/demanda/demandas  ,  LongSummaryStatistics{count=118, sum=3731, min=0, average=31,618644, max=205}
/dashboard-mps/documento/downloadFile/22960/Of%C3%ADcio%20N%C2%B0967_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=2, sum=63, min=16, average=31,500000, max=47}
/dashboard-mps/documento/downloadFile/22624/Of%C3%ADcio%20N%C2%B0861_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=2, sum=63, min=15, average=31,500000, max=48}
/dashboard-mps/documento/downloadFile/23045/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20N%C2%B0067_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=4, sum=125, min=15, average=31,250000, max=78}
/dashboard-mps/documento/downloadFile/22533/Memorando%20N%C2%B0168_2016_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=31, min=31, average=31,000000, max=31}
/dashboard-mps/documento/downloadFile/23040/Memorando%20N%C2%B0189_2016_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=31, min=31, average=31,000000, max=31}
/dashboard-mps/cvm/cvm  ,  LongSummaryStatistics{count=1, sum=31, min=31, average=31,000000, max=31}
/dashboard-mps/documento/downloadFile/22843/Of%C3%ADcio%20N%C2%B0941_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=31, min=31, average=31,000000, max=31}
/dashboard-mps/documento/excluir  ,  LongSummaryStatistics{count=11, sum=336, min=15, average=30,545455, max=96}
/dashboard-mps/documento/downloadFile/23010/Of%C3%ADcio%20N%C2%B0987_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=5, sum=146, min=15, average=29,200000, max=49}
/dashboard-mps/documento/listarDocumentosPorEnte  ,  LongSummaryStatistics{count=4, sum=113, min=15, average=28,250000, max=33}
/dashboard-mps/planejamento/filtrar  ,  LongSummaryStatistics{count=3, sum=78, min=15, average=26,000000, max=47}
/dashboard-mps/painel-estatistico/solicitacaoPorRegiao  ,  LongSummaryStatistics{count=38, sum=959, min=0, average=25,236842, max=94}
/dashboard-mps/acompanhamento/salvar  ,  LongSummaryStatistics{count=12, sum=302, min=15, average=25,166667, max=65}
/dashboard-mps/documento/downloadFile/22944/Of%C3%ADcio%20N%C2%B0959_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=2, sum=47, min=16, average=23,500000, max=31}
/dashboard-mps/documento/downloadVersao/24206/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=2, sum=47, min=16, average=23,500000, max=31}
/dashboard-mps/documento/downloadFile/22887/Of%C3%ADcio%20N%C2%B0949_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=2, sum=47, min=16, average=23,500000, max=31}
/dashboard-mps/documento/downloadFile/23044/Of%C3%ADcio%20N%C2%B01001_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=5, sum=109, min=15, average=21,800000, max=31}
/dashboard-mps/painel-estatistico/areasSolicitacao  ,  LongSummaryStatistics{count=19, sum=400, min=15, average=21,052632, max=62}
